Year,Month,Day,Hour,Temperature,Precipitation,Snowfall
2014,7,1,23,67.75,0,0
2014,7,2,0,65.23,0,0
2014,7,2,1,62.33,0,0
2014,7,2,2,60.24,0,0
2014,7,2,3,58.73,0,0
2014,7,2,4,57.36,0,0
2014,7,2,5,56.61,0,0
2014,7,2,6,56.46,0,0
2014,7,2,7,56.97,0,0
2014,7,2,8,57.85,0,0
2014,7,2,9,57.83,0,0
2014,7,2,10,58.75,0,0
2014,7,2,11,62.28,0,0
2014,7,2,12,66.81,0,0
2014,7,2,13,69.1,0,0
2014,7,2,14,65.03,0,0
2014,7,2,15,67.77,0.2,0
2014,7,2,16,70.41,0,0
2014,7,2,17,71.6,0,0
2014,7,2,18,71.37,0,0
2014,7,2,19,71.01,0,0
2014,7,2,20,70.2,0,0
2014,7,2,21,68.59,0,0
2014,7,2,22,65.61,0,0
2014,7,2,23,62.91,0,0
2014,7,3,0,60.93,0,0
2014,7,3,1,59.83,0,0
2014,7,3,2,58.41,0,0
2014,7,3,3,56.97,0,0
2014,7,3,4,56.12,0,0
2014,7,3,5,55.65,0,0
2014,7,3,6,55.22,0,0
2014,7,3,7,57.25,0,0
2014,7,3,8,59.54,0,0
2014,7,3,9,62.6,0,0
2014,7,3,10,66.79,0,0
2014,7,3,11,71.15,0,0
2014,7,3,12,74.3,0,0
2014,7,3,13,76.68,0,0
2014,7,3,14,80.26,0,0
2014,7,3,15,81.73,0,0
2014,7,3,16,82.74,0,0
2014,7,3,17,83.21,0,0
2014,7,3,18,83.19,0,0
2014,7,3,19,82.69,0,0
2014,7,3,20,81.5,0,0
2014,7,3,21,79.23,0,0
2014,7,3,22,75.7,0,0
2014,7,3,23,71.94,0,0
2014,7,4,0,69.13,0,0
2014,7,4,1,66.87,0,0
2014,7,4,2,65.26,0,0
2014,7,4,3,64.09,0,0
2014,7,4,4,63.16,0,0
2014,7,4,5,62.44,0,0
2014,7,4,6,62.4,0,0
2014,7,4,7,64.24,0,0
2014,7,4,8,66.94,0,0
2014,7,4,9,70.02,0,0
2014,7,4,10,73.92,0,0
2014,7,4,11,77.77,0,0
2014,7,4,12,79.09,0,0
2014,7,4,13,76.77,0,0
2014,7,4,14,86.47,0,0
2014,7,4,15,87.26,0,0
2014,7,4,16,88.05,0,0
2014,7,4,17,88.66,0,0
2014,7,4,18,87.93,1.5,0
2014,7,4,19,85.24,0.6,0
2014,7,4,20,71.69,2.2,0
2014,7,4,21,72.45,2,0
2014,7,4,22,69.98,1.5,0
2014,7,4,23,67.41,0.1,0
2014,7,5,0,66.61,0.4,0
2014,7,5,1,65.73,0,0
2014,7,5,2,64.99,0,0
2014,7,5,3,65.59,0,0
2014,7,5,4,63.9,0,0
2014,7,5,5,63.28,0,0
2014,7,5,6,63.93,0.5,0
2014,7,5,7,64.42,0.2,0
2014,7,5,8,65.84,0.5,0
2014,7,5,9,66.36,0,0
2014,7,5,10,69.62,0.2,0
2014,7,5,11,72.48,0,0
2014,7,5,12,71.98,0,0
2014,7,5,13,69.93,0.4,0
2014,7,5,14,75.04,0,0
2014,7,5,15,75.29,0,0
2014,7,5,16,77.59,0,0
2014,7,5,17,76.12,0,0
2014,7,5,18,77.36,0.3,0
2014,7,5,19,76.93,0,0
2014,7,5,20,75.74,0,0
2014,7,5,21,73.99,0,0
2014,7,5,22,72.09,0,0
2014,7,5,23,70.47,0,0
2014,7,6,0,69.03,0,0
2014,7,6,1,67.06,0,0
2014,7,6,2,65.55,0,0
2014,7,6,3,64.81,0,0
2014,7,6,4,64.74,0,0
2014,7,6,5,63.99,0,0
2014,7,6,6,63.48,0,0
2014,7,6,7,64.56,0,0
2014,7,6,8,67.98,0,0
2014,7,6,9,71.82,0,0
2014,7,6,10,76.95,0,0
2014,7,6,11,79.7,0,0
2014,7,6,12,81.01,0,0
2014,7,6,13,83.5,0,0
2014,7,6,14,86.32,0,0
2014,7,6,15,87.58,0,0
2014,7,6,16,88.5,0,0
2014,7,6,17,88.59,0,0
2014,7,6,18,86.36,0.4,0
2014,7,6,19,84.51,0.8,0
2014,7,6,20,83.08,0.6,0
2014,7,6,21,81.03,0,0
2014,7,6,22,75.92,0.5,0
2014,7,6,23,72.81,0,0
2014,7,7,0,68.85,0,0
2014,7,7,1,65.14,0,0
2014,7,7,2,64.69,0,0
2014,7,7,3,63.86,0,0
2014,7,7,4,63.46,0.4,0
2014,7,7,5,63.68,1.2,0
2014,7,7,6,63.95,0.8,0
2014,7,7,7,64.78,0.5,0
2014,7,7,8,66.15,0,0
2014,7,7,9,67.8,0,0
2014,7,7,10,69.78,0.2,0
2014,7,7,11,71.78,0.6,0
2014,7,7,12,73.85,0.2,0
2014,7,7,13,75.51,0.1,0
2014,7,7,14,72.82,1.3,0
2014,7,7,15,71.78,1,0
2014,7,7,16,70.25,0.2,0
2014,7,7,17,67.95,0,0
2014,7,7,18,68.07,0,0
2014,7,7,19,67.75,0,0
2014,7,7,20,66.24,0,0
2014,7,7,21,65.16,0,0
2014,7,7,22,63.61,0.5,0
2014,7,7,23,62.65,0.1,0
2014,7,8,0,62.33,0,0
2014,7,8,1,61.84,0,0
2014,7,8,2,61.16,0,0
2014,7,8,3,59.81,0,0
2014,7,8,4,59.83,0,0
2014,7,8,5,57.56,0.2,0
2014,7,8,6,57.04,0.7,0
2014,7,8,7,56.1,1.1,0
2014,7,8,8,56.48,1.5,0
2014,7,8,9,56.48,1.9,0
2014,7,8,10,56.59,1.6,0
2014,7,8,11,57.29,0.8,0
2014,7,8,12,58.19,0.7,0
2014,7,8,13,59.74,0.8,0
2014,7,8,14,59.59,1.3,0
2014,7,8,15,60.78,0.9,0
2014,7,8,16,60.49,0.9,0
2014,7,8,17,60.13,0.8,0
2014,7,8,18,60.78,0.8,0
2014,7,8,19,60.3,0.8,0
2014,7,8,20,59.63,0.4,0
2014,7,8,21,58.3,1,0
2014,7,8,22,57.07,1.2,0
2014,7,8,23,56.35,0.9,0
2014,7,9,0,55.44,1.3,0
2014,7,9,1,55.27,0.9,0
2014,7,9,2,55.02,0.3,0
2014,7,9,3,54.73,0.2,0
2014,7,9,4,54.55,0.6,0
2014,7,9,5,54.14,0.5,0
2014,7,9,6,54.1,0.5,0
2014,7,9,7,54.55,0.7,0
2014,7,9,8,55.76,0.6,0
2014,7,9,9,55.98,0.8,0
2014,7,9,10,56.97,1,0
2014,7,9,11,57.85,1,0
2014,7,9,12,59.7,1,0
2014,7,9,13,58.77,1,0
2014,7,9,14,62.96,0.7,0
2014,7,9,15,61.74,1,0
2014,7,9,16,59.68,1.2,0
2014,7,9,17,58.68,1.3,0
2014,7,9,18,57.25,1.1,0
2014,7,9,19,56.34,0.9,0
2014,7,9,20,55.4,1.6,0
2014,7,9,21,55,1.9,0
2014,7,9,22,54.48,1.7,0
2014,7,9,23,53.85,1.2,0
2014,7,10,0,54.32,0.9,0
2014,7,10,1,54.32,1,0
2014,7,10,2,53.55,0.7,0
2014,7,10,3,54.03,0.8,0
2014,7,10,4,54.23,0.7,0
2014,7,10,5,54.59,0.7,0
2014,7,10,6,54.73,0.5,0
2014,7,10,7,55.02,0.4,0
2014,7,10,8,55.26,0.5,0
2014,7,10,9,55.42,0.3,0
2014,7,10,10,55.92,0.3,0
2014,7,10,11,56.3,0.3,0
2014,7,10,12,57,0.1,0
2014,7,10,13,57.63,0.1,0
2014,7,10,14,59.22,0.3,0
2014,7,10,15,59.97,0.3,0
2014,7,10,16,62.31,0.1,0
2014,7,10,17,64.09,0,0
2014,7,10,18,63.41,0,0
2014,7,10,19,63.52,0,0
2014,7,10,20,63.34,0,0
2014,7,10,21,62.1,0,0
2014,7,10,22,61.5,0,0
2014,7,10,23,61.2,0,0
2014,7,11,0,60.91,0,0
2014,7,11,1,61.25,0,0
2014,7,11,2,61.65,0,0
2014,7,11,3,61.74,0,0
2014,7,11,4,61.56,0,0
2014,7,11,5,61.75,0,0
2014,7,11,6,61.47,0.2,0
2014,7,11,7,61.75,0.8,0
2014,7,11,8,62.46,0.9,0
2014,7,11,9,63.46,0.7,0
2014,7,11,10,65.23,0.5,0
2014,7,11,11,67.44,0.7,0
2014,7,11,12,66.78,1,0
2014,7,11,13,66.51,0.3,0
2014,7,11,14,66.65,0,0
2014,7,11,15,67.89,0,0
2014,7,11,16,66.11,0,0
2014,7,11,17,66.22,0,0
2014,7,11,18,67.69,0,0
2014,7,11,19,66.25,0,0
2014,7,11,20,65.66,0,0
2014,7,11,21,64.81,0,0
2014,7,11,22,63.1,0,0
2014,7,11,23,62.78,0,0
2014,7,12,0,62.29,0,0
2014,7,12,1,61.92,0,0
2014,7,12,2,61.48,0,0
2014,7,12,3,61.34,0,0
2014,7,12,4,60.69,0,0
2014,7,12,5,60.57,0,0
2014,7,12,6,60.4,0,0
2014,7,12,7,61.18,0,0
2014,7,12,8,63.16,0,0
2014,7,12,9,63.81,0.3,0
2014,7,12,10,65.08,1.2,0
2014,7,12,11,66.02,0.1,0
2014,7,12,12,66.31,0.4,0
2014,7,12,13,68.61,0.2,0
2014,7,12,14,67.6,0,0
2014,7,12,15,67.77,0.4,0
2014,7,12,16,67.37,0.4,0
2014,7,12,17,67.05,0.3,0
2014,7,12,18,66.9,0.3,0
2014,7,12,19,66.85,0.4,0
2014,7,12,20,66.87,0.4,0
2014,7,12,21,65.82,0.2,0
2014,7,12,22,63.77,0.3,0
2014,7,12,23,62.67,0.7,0
2014,7,13,0,61.66,0.6,0
2014,7,13,1,60.73,0.4,0
2014,7,13,2,59.95,0,0
2014,7,13,3,60.24,0,0
2014,7,13,4,60.04,0,0
2014,7,13,5,59.86,0,0
2014,7,13,6,59.61,0,0
2014,7,13,7,61.03,0,0
2014,7,13,8,63.45,0,0
2014,7,13,9,64.58,0.5,0
2014,7,13,10,65.82,0.8,0
2014,7,13,11,68.18,0,0
2014,7,13,12,68.68,0.1,0
2014,7,13,13,69.69,0.4,0
2014,7,13,14,69.84,0.1,0
2014,7,13,15,70.21,0.3,0
2014,7,13,16,69.89,0.4,0
2014,7,13,17,70.68,0.5,0
2014,7,13,18,70.14,0,0
2014,7,13,19,68.63,0,0
2014,7,13,20,68.25,0,0
2014,7,13,21,67.23,0,0
2014,7,13,22,65.91,0,0
2014,7,13,23,65.1,0,0
2014,7,14,0,64.53,0,0
2014,7,14,1,64.56,0,0
2014,7,14,2,62.64,0.4,0
2014,7,14,3,61.54,2.1,0
2014,7,14,4,60.03,0.7,0
2014,7,14,5,59.72,0.2,0
2014,7,14,6,60.6,0.2,0
2014,7,14,7,61.07,0.1,0
2014,7,14,8,62.33,0,0
2014,7,14,9,64.36,0.2,0
2014,7,14,10,65.89,0,0
2014,7,14,11,65.57,0,0
2014,7,14,12,68.43,0,0
2014,7,14,13,69.3,0,0
2014,7,14,14,68.34,0.6,0
2014,7,14,15,68.54,0.6,0
2014,7,14,16,68.49,0.5,0
2014,7,14,17,71.01,0.5,0
2014,7,14,18,70.54,0.1,0
2014,7,14,19,70.39,0,0
2014,7,14,20,69.71,0,0
2014,7,14,21,68.49,0,0
2014,7,14,22,66.79,0,0
2014,7,14,23,64.96,0,0
2014,7,15,0,63.3,0,0
2014,7,15,1,62.01,0,0
2014,7,15,2,60.4,0,0
2014,7,15,3,59.29,0,0
2014,7,15,4,58.73,0,0
2014,7,15,5,58.5,0,0
2014,7,15,6,57.54,0,0
2014,7,15,7,57.49,0,0
2014,7,15,8,59.65,0,0
2014,7,15,9,62.13,0,0
2014,7,15,10,66.42,0,0
2014,7,15,11,69.39,0,0
2014,7,15,12,71.94,0,0
2014,7,15,13,74.16,0,0
2014,7,15,14,76.3,0,0
2014,7,15,15,77.56,0,0
2014,7,15,16,78.22,0,0
2014,7,15,17,78.26,0,0
2014,7,15,18,78.03,0,0
2014,7,15,19,77.47,0,0
2014,7,15,20,76.51,0,0
2014,7,15,21,74.95,0,0
2014,7,15,22,72.39,0,0
2014,7,15,23,70.16,0,0
2014,7,16,0,68.49,0,0
2014,7,16,1,67.37,0,0
2014,7,16,2,66.04,0,0
2014,7,16,3,64.83,0,0
2014,7,16,4,63.64,0,0
2014,7,16,5,62.67,0,0
2014,7,16,6,62.1,0,0
2014,7,16,7,63.18,0,0
2014,7,16,8,65.43,0,0
2014,7,16,9,68.54,0,0
2014,7,16,10,72.21,0,0
2014,7,16,11,75.65,0,0
2014,7,16,12,77.63,0,0
2014,7,16,13,79.12,0,0
2014,7,16,14,80.51,0,0
2014,7,16,15,81.77,0,0
2014,7,16,16,82.49,0,0
2014,7,16,17,82.83,0,0
2014,7,16,18,82.8,0,0
2014,7,16,19,82.36,0,0
2014,7,16,20,81.46,0,0
2014,7,16,21,80.17,0,0
2014,7,16,22,78.48,0,0
2014,7,16,23,76.68,0,0
2014,7,17,0,74.66,0,0
2014,7,17,1,72.3,0,0
2014,7,17,2,67.35,0,0
2014,7,17,3,66.61,0,0
2014,7,17,4,66.06,0,0
2014,7,17,5,65.16,0,0
2014,7,17,6,64.26,0,0
2014,7,17,7,64.06,0,0
2014,7,17,8,66.51,0,0
2014,7,17,9,70.79,0,0
2014,7,17,10,75.31,0,0
2014,7,17,11,79.16,0,0
2014,7,17,12,81.57,0,0
2014,7,17,13,83.25,0,0
2014,7,17,14,84.88,0,0
2014,7,17,15,85.96,0,0
2014,7,17,16,86.54,0,0
2014,7,17,17,86.74,0,0
2014,7,17,18,86.65,0,0
2014,7,17,19,85.93,0,0
2014,7,17,20,84.6,0,0
2014,7,17,21,82.36,0,0
2014,7,17,22,79.09,0,0
2014,7,17,23,75.78,0,0
2014,7,18,0,72.93,0,0
2014,7,18,1,70.72,0,0
2014,7,18,2,69.08,0,0
2014,7,18,3,67.89,0,0
2014,7,18,4,66.69,0,0
2014,7,18,5,65.75,0,0
2014,7,18,6,65.53,0,0
2014,7,18,7,66.4,0,0
2014,7,18,8,69.31,0,0
2014,7,18,9,72.48,0,0
2014,7,18,10,76.01,0,0
2014,7,18,11,79.47,0,0
2014,7,18,12,82.35,0,0
2014,7,18,13,84.63,0,0
2014,7,18,14,88.59,0,0
2014,7,18,15,89.69,0,0
2014,7,18,16,90.43,0,0
2014,7,18,17,90.5,0,0
2014,7,18,18,89.94,0,0
2014,7,18,19,88.72,0,0
2014,7,18,20,86.59,0,0
2014,7,18,21,83.37,0,0
2014,7,18,22,78.69,0,0
2014,7,18,23,74.39,0,0
2014,7,19,0,71.58,0,0
2014,7,19,1,70.54,0,0
2014,7,19,2,69.15,0,0
2014,7,19,3,68.13,0,0
2014,7,19,4,67.12,0,0
2014,7,19,5,66.07,0,0
2014,7,19,6,65.59,0,0
2014,7,19,7,66.88,0,0
2014,7,19,8,69.37,0,0
2014,7,19,9,73.51,0,0
2014,7,19,10,77.65,0,0
2014,7,19,11,81.66,0,0
2014,7,19,12,85.77,0,0
2014,7,19,13,89.02,0,0
2014,7,19,14,90.12,0,0
2014,7,19,15,91.85,0,0
2014,7,19,16,92.89,0,0
2014,7,19,17,93.36,0,0
2014,7,19,18,93.49,0,0
2014,7,19,19,93.24,0,0
2014,7,19,20,91.76,0,0
2014,7,19,21,87.24,0,0
2014,7,19,22,82.18,0,0
2014,7,19,23,80.76,0,0
2014,7,20,0,80.51,0,0
2014,7,20,1,80.42,0,0
2014,7,20,2,79.29,0,0
2014,7,20,3,74.73,0,0
2014,7,20,4,73.26,0,0
2014,7,20,5,71.92,0,0
2014,7,20,6,70.63,0,0
2014,7,20,7,72.23,0,0
2014,7,20,8,71.82,0,0
2014,7,20,9,73.98,0,0
2014,7,20,10,76.84,0,0
2014,7,20,11,79.57,0,0
2014,7,20,12,82.38,0,0
2014,7,20,13,83.19,0,0
2014,7,20,14,72.57,0,0
2014,7,20,15,74.32,0.1,0
2014,7,20,16,73.08,0.4,0
2014,7,20,17,68.99,0.1,0
2014,7,20,18,69.13,0.1,0
2014,7,20,19,69.15,0.1,0
2014,7,20,20,68.34,0.3,0
2014,7,20,21,66.15,1.2,0
2014,7,20,22,63.88,0,0
2014,7,20,23,63.37,0.5,0
2014,7,21,0,63.21,2.4,0
2014,7,21,1,63.41,1.9,0
2014,7,21,2,63.41,0.3,0
2014,7,21,3,63.1,0,0
2014,7,21,4,62.33,0,0
2014,7,21,5,62.31,0.1,0
2014,7,21,6,62.46,0.2,0
2014,7,21,7,63.28,0.3,0
2014,7,21,8,62.65,0.8,0
2014,7,21,9,64.02,1,0
2014,7,21,10,68.05,0.6,0
2014,7,21,11,69.8,1,0
2014,7,21,12,72.03,0.8,0
2014,7,21,13,72.73,0.3,0
2014,7,21,14,70.07,0,0
2014,7,21,15,70,0,0
2014,7,21,16,68.67,0,0
2014,7,21,17,67.78,0,0
2014,7,21,18,68.56,0.1,0
2014,7,21,19,68.34,0.4,0
2014,7,21,20,66.72,0.3,0
2014,7,21,21,65.88,0.6,0
2014,7,21,22,64.62,0.5,0
2014,7,21,23,64.65,0.3,0
2014,7,22,0,63.95,0.1,0
2014,7,22,1,63.63,0,0
2014,7,22,2,63.36,0,0
2014,7,22,3,63.45,0.8,0
2014,7,22,4,63.39,2.6,0
2014,7,22,5,62.6,1.6,0
2014,7,22,6,62.04,0.3,0
2014,7,22,7,62.56,0,0
2014,7,22,8,64.22,0,0
2014,7,22,9,65.7,0,0
2014,7,22,10,65.64,0,0
2014,7,22,11,65.08,0.2,0
2014,7,22,12,66.67,0.4,0
2014,7,22,13,66.31,0.1,0
2014,7,22,14,70.56,0.6,0
2014,7,22,15,70.83,2.3,0
2014,7,22,16,70.77,2.5,0
2014,7,22,17,70.59,1.9,0
2014,7,22,18,71.37,1.7,0
2014,7,22,19,70.95,1.1,0
2014,7,22,20,71.74,0.4,0
2014,7,22,21,71.04,0,0
2014,7,22,22,69.64,0,0
2014,7,22,23,68.97,0,0
2014,7,23,0,69.44,0,0
2014,7,23,1,66.96,0,0
2014,7,23,2,65.14,0,0
2014,7,23,3,65.46,0,0
2014,7,23,4,64.62,0,0
2014,7,23,5,63.59,0,0
2014,7,23,6,62.64,0,0
2014,7,23,7,62.28,0,0
2014,7,23,8,64.47,0,0
2014,7,23,9,66.6,0,0
2014,7,23,10,67.21,0,0
2014,7,23,11,68.02,0,0
2014,7,23,12,70.92,0,0
2014,7,23,13,76.48,0,0
2014,7,23,14,82.26,0,0
2014,7,23,15,82.69,0,0
2014,7,23,16,82.62,0,0
2014,7,23,17,82.15,0,0
2014,7,23,18,80.89,0,0
2014,7,23,19,79.88,0,0
2014,7,23,20,78.49,0,0
2014,7,23,21,76.87,0,0
2014,7,23,22,74.23,0,0
2014,7,23,23,71.33,0,0
2014,7,24,0,68.7,0,0
2014,7,24,1,66.78,0,0
2014,7,24,2,65.82,0,0
2014,7,24,3,64.22,0,0
2014,7,24,4,61.75,0,0
2014,7,24,5,60.76,0,0
2014,7,24,6,59.65,0,0
2014,7,24,7,59.54,0,0
2014,7,24,8,61.12,0,0
2014,7,24,9,63.91,0,0
2014,7,24,10,67.06,0,0
2014,7,24,11,70.99,0,0
2014,7,24,12,74.86,0,0
2014,7,24,13,78.98,0,0
2014,7,24,14,77.5,0.3,0
2014,7,24,15,77.76,0,0
2014,7,24,16,79.88,0,0
2014,7,24,17,79.32,0,0
2014,7,24,18,80.19,0,0
2014,7,24,19,79.7,0,0
2014,7,24,20,78.42,0,0
2014,7,24,21,75.96,0,0
2014,7,24,22,72.66,0,0
2014,7,24,23,70.16,0,0
2014,7,25,0,68.13,0,0
2014,7,25,1,66.56,0,0
2014,7,25,2,65.35,0,0
2014,7,25,3,64.42,0,0
2014,7,25,4,63.61,0,0
2014,7,25,5,63.18,0,0
2014,7,25,6,62.96,0,0
2014,7,25,7,63.28,0,0
2014,7,25,8,65.17,0,0
2014,7,25,9,67.68,0,0
2014,7,25,10,70.75,0,0
2014,7,25,11,74.16,0,0
2014,7,25,12,76.62,0,0
2014,7,25,13,78.21,0,0
2014,7,25,14,80.91,0,0
2014,7,25,15,81.68,0,0
2014,7,25,16,81.72,0,0
2014,7,25,17,81.54,0,0
2014,7,25,18,81.05,0,0
2014,7,25,19,79.74,0,0
2014,7,25,20,78.67,0,0
2014,7,25,21,77.04,0,0
2014,7,25,22,74.66,0,0
2014,7,25,23,72.72,0,0
2014,7,26,0,71.01,0,0
2014,7,26,1,70.23,0,0
2014,7,26,2,69.26,0,0
2014,7,26,3,67.35,0,0
2014,7,26,4,66.54,0.2,0
2014,7,26,5,65.8,0.1,0
2014,7,26,6,65.08,0,0
2014,7,26,7,65.77,0,0
2014,7,26,8,65.35,0.3,0
2014,7,26,9,65.57,0.3,0
2014,7,26,10,67.05,0.1,0
2014,7,26,11,68.4,0.5,0
2014,7,26,12,69.58,0.4,0
2014,7,26,13,67.95,1,0
2014,7,26,14,66.31,1.1,0
2014,7,26,15,66.4,0.9,0
2014,7,26,16,65.61,0.8,0
2014,7,26,17,66.78,0.4,0
2014,7,26,18,67.86,0.1,0
2014,7,26,19,68.13,0,0
2014,7,26,20,67.98,0,0
2014,7,26,21,66.78,0,0
2014,7,26,22,65.79,0,0
2014,7,26,23,64.96,0,0
2014,7,27,0,64.44,0,0
2014,7,27,1,63.01,0,0
2014,7,27,2,62.42,0,0
2014,7,27,3,62.15,0,0
2014,7,27,4,62.01,0,0
2014,7,27,5,61.36,0,0
2014,7,27,6,60.28,0,0
2014,7,27,7,61.03,0,0
2014,7,27,8,64.65,0,0
2014,7,27,9,67.69,0,0
2014,7,27,10,70.68,0,0
2014,7,27,11,70.05,0,0
2014,7,27,12,69.89,0.2,0
2014,7,27,13,72.16,0.6,0
2014,7,27,14,77.86,0,0
2014,7,27,15,78.76,0,0
2014,7,27,16,79.14,0,0
2014,7,27,17,79.2,0,0
2014,7,27,18,78.48,0,0
2014,7,27,19,77.74,0.1,0
2014,7,27,20,76.87,0,0
2014,7,27,21,75.7,0,0
2014,7,27,22,74.46,0,0
2014,7,27,23,71.98,0,0
2014,7,28,0,69.28,0,0
2014,7,28,1,67.78,0,0
2014,7,28,2,66.67,0,0
2014,7,28,3,66.04,0,0
2014,7,28,4,65.26,0,0
2014,7,28,5,64.89,0,0
2014,7,28,6,64.63,0,0
2014,7,28,7,64.71,0,0
2014,7,28,8,66.74,0,0
2014,7,28,9,69.58,0,0
2014,7,28,10,72.93,0.1,0
2014,7,28,11,73.15,0.3,0
2014,7,28,12,74.35,0.1,0
2014,7,28,13,74.05,0.2,0
2014,7,28,14,73.78,0.9,0
2014,7,28,15,71.6,1.6,0
2014,7,28,16,71.15,1.6,0
2014,7,28,17,70.59,1.3,0
2014,7,28,18,68.05,1.9,0
2014,7,28,19,65.07,1.6,0
2014,7,28,20,60.93,1.9,0
2014,7,28,21,59.88,1.3,0
2014,7,28,22,58.57,0.6,0
2014,7,28,23,58.12,0.3,0
2014,7,29,0,57.92,0.5,0
2014,7,29,1,57.63,1.1,0
2014,7,29,2,57.31,1.3,0
2014,7,29,3,57.45,0.8,0
2014,7,29,4,57.81,0.2,0
2014,7,29,5,57.2,0,0
2014,7,29,6,57.07,0,0
2014,7,29,7,57.45,0,0
2014,7,29,8,57.92,0,0
2014,7,29,9,59.45,0.1,0
2014,7,29,10,62.83,0.4,0
2014,7,29,11,64.45,0.2,0
2014,7,29,12,65.7,0,0
2014,7,29,13,65.86,0,0
2014,7,29,14,64.63,0,0
2014,7,29,15,64.35,0,0
2014,7,29,16,66.54,0,0
2014,7,29,17,67.21,0,0
2014,7,29,18,67.77,0,0
2014,7,29,19,67.75,0,0
2014,7,29,20,66.83,0,0
2014,7,29,21,65.14,0,0
2014,7,29,22,63.64,0.1,0
2014,7,29,23,62.65,0.4,0
2014,7,30,0,62.42,0.5,0
2014,7,30,1,60.67,0.6,0
2014,7,30,2,60.87,0.8,0
2014,7,30,3,61.18,1,0
2014,7,30,4,61,0.4,0
2014,7,30,5,60.62,0.1,0
2014,7,30,6,61.12,0.2,0
2014,7,30,7,61.66,1.2,0
2014,7,30,8,61.59,2.2,0
2014,7,30,9,64.96,1.1,0
2014,7,30,10,67.26,0,0
2014,7,30,11,69.8,1.2,0
2014,7,30,12,68.23,1.3,0
2014,7,30,13,67.69,1.5,0
2014,7,30,14,66.45,0,0
2014,7,30,15,66.81,0,0
2014,7,30,16,66.43,0.2,0
2014,7,30,17,65.57,0,0
2014,7,30,18,66.15,0,0
2014,7,30,19,66.42,0,0
2014,7,30,20,67.48,0,0
2014,7,30,21,66.87,0,0
2014,7,30,22,66.22,0,0
2014,7,30,23,66.29,0,0
2014,7,31,0,65.95,0,0
2014,7,31,1,65.21,0,0
2014,7,31,2,64.65,0,0
2014,7,31,3,64.24,0,0
2014,7,31,4,63.72,0,0
2014,7,31,5,63.3,0,0
2014,7,31,6,62.58,0,0
2014,7,31,7,61.86,0,0
2014,7,31,8,62.67,0,0
2014,7,31,9,63.57,0,0
2014,7,31,10,65.28,0.1,0
2014,7,31,11,68.05,0.2,0
2014,7,31,12,70.93,0.2,0
2014,7,31,13,73.13,0.2,0
2014,7,31,14,76.33,0,0
2014,7,31,15,77.74,0,0
2014,7,31,16,78.49,0,0
2014,7,31,17,78.82,0,0
2014,7,31,18,78.84,0,0
2014,7,31,19,78.35,0,0
2014,7,31,20,77.43,0,0
2014,7,31,21,75.9,0,0
2014,7,31,22,73.78,0,0
2014,7,31,23,71.1,0,0
2014,8,1,0,68.31,0,0
2014,8,1,1,66.56,0,0
2014,8,1,2,65.61,0,0
2014,8,1,3,64.99,0,0
2014,8,1,4,64.08,0,0
2014,8,1,5,63.1,0,0
2014,8,1,6,62.29,0,0
2014,8,1,7,62.15,0,0
2014,8,1,8,64.35,0,0
2014,8,1,9,67.39,0,0
2014,8,1,10,70.75,0,0
2014,8,1,11,73.71,0,0
2014,8,1,12,76.15,0,0
2014,8,1,13,78.31,0,0
2014,8,1,14,80.01,0,0
2014,8,1,15,81.39,0,0
2014,8,1,16,82.24,0,0
2014,8,1,17,82.44,0,0
2014,8,1,18,81.21,0,0
2014,8,1,19,80.28,0,0
2014,8,1,20,79.56,0,0
2014,8,1,21,77.85,0,0
2014,8,1,22,75.72,0,0
2014,8,1,23,73.33,0,0
2014,8,2,0,71.65,0,0
2014,8,2,1,70,0,0
2014,8,2,2,68.18,0,0
2014,8,2,3,66.56,0,0
2014,8,2,4,65.55,0,0
2014,8,2,5,65.48,0,0
2014,8,2,6,65.37,0,0
2014,8,2,7,65.46,0,0
2014,8,2,8,67.1,0,0
2014,8,2,9,70.81,0,0
2014,8,2,10,73.96,0,0
2014,8,2,11,73.08,0.4,0
2014,8,2,12,76.03,1.1,0
2014,8,2,13,75.92,1.4,0
2014,8,2,14,75.6,0.4,0
2014,8,2,15,77.36,0.2,0
2014,8,2,16,75.9,0.2,0
2014,8,2,17,74.89,0.1,0
2014,8,2,18,74.1,0.1,0
2014,8,2,19,74.79,0.1,0
2014,8,2,20,74.23,0,0
2014,8,2,21,70.25,0,0
2014,8,2,22,70.34,0,0
2014,8,2,23,68.81,0,0
2014,8,3,0,67.46,0,0
2014,8,3,1,66.47,0,0
2014,8,3,2,65.93,0,0
2014,8,3,3,65.53,0,0
2014,8,3,4,64.94,0,0
2014,8,3,5,64.53,0,0
2014,8,3,6,63.82,0,0
2014,8,3,7,63.46,0,0
2014,8,3,8,65.55,0.1,0
2014,8,3,9,67.57,0.6,0
2014,8,3,10,69.39,1.4,0
2014,8,3,11,68.13,1,0
2014,8,3,12,68.56,0.8,0
2014,8,3,13,70.07,0.7,0
2014,8,3,14,68.14,0.3,0
2014,8,3,15,70.97,0,0
2014,8,3,16,72.54,0,0
2014,8,3,17,72.1,0.1,0
2014,8,3,18,72.91,0.1,0
2014,8,3,19,73.06,0.1,0
2014,8,3,20,72.25,0,0
2014,8,3,21,70.97,0,0
2014,8,3,22,69.06,0,0
2014,8,3,23,67.59,0,0
2014,8,4,0,66.69,0,0
